fecha,etapa,bolson,camion,peso,cartonero,legacyId,predio,material
2021-08-02,R9,42.0,,56,COMPA1755,2708,BARRACAS,Mezcla B
2021-08-02,R9,42.0,,39,COMPA1755,2708,BARRACAS,Mezcla B
2021-08-02,R9,42.0,,33,COMPA1755,2708,BARRACAS,Mezcla B
2021-08-02,R9,44.0,,58,COMPA1937,2712,BARRACAS,Mezcla B
2021-08-02,R9,44.0,,72,COMPA1937,2712,BARRACAS,Mezcla B
2021-08-02,R9,44.0,,63,COMPA1937,2712,BARRACAS,Mezcla B
2021-08-02,R9,44.0,,22,COMPA1937,2712,BARRACAS,Mezcla B
2021-08-02,R9,47.0,,40,COMPA2238,2715,BARRACAS,Mezcla B
2021-08-02,R9,48.0,,42,COMPA334,LE166,BARRACAS,Mezcla B
2021-08-02,R9,48.0,,32,COMPA334,LE166,BARRACAS,Mezcla B
2021-08-02,R9,53.0,,19,COMPA365,LE170,BARRACAS,Mezcla B
2021-08-02,R9,53.0,,22,COMPA365,LE170,BARRACAS,Mezcla B
2021-08-02,R9,54.0,,64,COMPA620,2693,BARRACAS,Mezcla B
2021-08-02,R9,54.0,,83,COMPA620,2693,BARRACAS,Mezcla B
2021-08-02,R9,54.0,,30,COMPA620,2693,BARRACAS,Mezcla B
2021-08-02,R9,55.0,,44,COMPA1671,LE219,BARRACAS,Mezcla B
2021-08-02,R9,59.0,,51,COMPA196,6665,BARRACAS,Mezcla B
2021-08-02,R9,61.0,,47,COMPA2289,LE309,BARRACAS,Mezcla B
2021-08-02,R9,63.0,,60,COMPA1064,LE311,BARRACAS,Mezcla B
2021-08-02,R9,65.0,,45,COMPA2358,LE627,BARRACAS,Mezcla B
2021-08-02,R9,65.0,,45,COMPA2358,LE627,BARRACAS,Mezcla B
2021-08-02,R9,65.0,,42,COMPA2358,LE627,BARRACAS,Mezcla B
2021-08-02,R9,66.0,,8,COMPA2256,5251,BARRACAS,Mezcla B
2021-08-02,R9,68.0,,77,COMPA613,1511,BARRACAS,Mezcla B
2021-08-02,R9,68.0,,77,COMPA613,1511,BARRACAS,Mezcla B
2021-08-02,R9,69.0,,17,COMPA992,1525,BARRACAS,Mezcla B
2021-08-02,R9,30.0,,2,COMPA618,2691,BARRACAS,Papel Blanco B
2021-08-02,R9,17.0,,33,COMPA2019,LE162,BARRACAS,Vidrio B
2021-08-02,R9,23.0,,26,COMPA176,2670,BARRACAS,Vidrio B
2021-08-02,R9,24.0,,45,COMPA330,2676,BARRACAS,Vidrio B
2021-08-02,R9,26.0,,32,COMPA463,2679,BARRACAS,Vidrio B
2021-08-02,R9,27.0,,31,COMPA457,2681,BARRACAS,Vidrio B
2021-08-02,R9,30.0,,17,COMPA618,2691,BARRACAS,Vidrio B
2021-08-02,R9,31.0,,43,COMPA619,2692,BARRACAS,Vidrio B
2021-08-02,R9,33.0,,13,COMPA748,2695,BARRACAS,Vidrio B
2021-08-02,R9,34.0,,16,COMPA928,2698,BARRACAS,Vidrio B
2021-08-02,R9,34.0,,19,COMPA928,2698,BARRACAS,Vidrio B
2021-08-02,R9,36.0,,9,COMPA1062,5160,BARRACAS,Vidrio B
2021-08-02,R9,36.0,,18,COMPA1062,5160,BARRACAS,Vidrio B
2021-08-02,R9,39.0,,17,COMPA1299,2704,BARRACAS,Vidrio B
2021-08-02,R9,40.0,,25,COMPA1480,5268,BARRACAS,Vidrio B
2021-08-02,R9,42.0,,46,COMPA1755,2708,BARRACAS,Vidrio B
2021-08-02,R9,44.0,,34,COMPA1937,2712,BARRACAS,Vidrio B
2021-08-02,R9,47.0,,14,COMPA2238,2715,BARRACAS,Vidrio B
2021-08-02,R9,48.0,,30,COMPA334,LE166,BARRACAS,Vidrio B
2021-08-02,R9,53.0,,15,COMPA365,LE170,BARRACAS,Vidrio B
2021-08-02,R9,54.0,,15,COMPA620,2693,BARRACAS,Vidrio B
2021-08-02,R9,55.0,,27,COMPA1671,LE219,BARRACAS,Vidrio B
2021-08-02,R9,59.0,,30,COMPA196,6665,BARRACAS,Vidrio B
2021-08-02,R9,61.0,,8,COMPA2289,LE309,BARRACAS,Vidrio B
2021-08-02,R9,63.0,,13,COMPA1064,LE311,BARRACAS,Vidrio B
2021-08-02,R9,65.0,,25,COMPA2358,LE627,BARRACAS,Vidrio B
2021-08-02,R9,66.0,,5,COMPA2256,5251,BARRACAS,Vidrio B
2021-08-02,R9,68.0,,8,COMPA613,1511,BARRACAS,Vidrio B
2021-08-02,R9,17.0,,1,COMPA2019,LE162,BARRACAS,Chatarra
2021-08-02,R9,24.0,,11,COMPA330,2676,BARRACAS,Chatarra
2021-08-02,R9,27.0,,3,COMPA457,2681,BARRACAS,Chatarra
2021-08-02,R9,31.0,,3,COMPA619,2692,BARRACAS,Chatarra
2021-08-02,R9,34.0,,16,COMPA928,2698,BARRACAS,Chatarra
2021-08-02,R9,34.0,,55,COMPA928,2698,BARRACAS,Chatarra
2021-08-02,R9,36.0,,8,COMPA1062,5160,BARRACAS,Chatarra
2021-08-02,R9,48.0,,1,COMPA334,LE166,BARRACAS,Chatarra
2021-08-02,R9,54.0,,48,COMPA620,2693,BARRACAS,Chatarra
2021-08-02,R9,54.0,,9,COMPA620,2693,BARRACAS,Chatarra
2021-08-02,R9,55.0,,1,COMPA1671,LE219,BARRACAS,Chatarra
2021-08-02,R9,59.0,,22,COMPA196,6665,BARRACAS,Chatarra
2021-08-02,R9,68.0,,1,COMPA613,1511,BARRACAS,Chatarra
2021-08-02,R15,6.0,,22,COMPA488,2964,BARRACAS,Mezcla B
2021-08-02,R15,6.0,,18,COMPA488,2964,BARRACAS,Mezcla B
2021-08-02,R15,7.0,,11,COMPA502,2965,BARRACAS,Mezcla B
2021-08-02,R15,10.0,,78,COMPA514,2968,BARRACAS,Mezcla B
2021-08-02,R15,11.0,,28,COMPA549,6460,BARRACAS,Mezcla B
2021-08-02,R15,11.0,,15,COMPA549,6460,BARRACAS,Mezcla B
2021-08-02,R15,13.0,,50,COMPA594,4869,BARRACAS,Mezcla B
2021-08-02,R15,15.0,,48,COMPA598,2972,BARRACAS,Mezcla B
2021-08-02,R15,15.0,,44,COMPA598,2972,BARRACAS,Mezcla B
2021-08-02,R15,20.0,,46,COMPA703,5850,BARRACAS,Mezcla B
2021-08-02,R15,20.0,,42,COMPA703,5850,BARRACAS,Mezcla B
2021-08-02,R15,22.0,,28,COMPA756,5258,BARRACAS,Mezcla B
2021-08-02,R15,26.0,,36,COMPA1374,7239,BARRACAS,Mezcla B
2021-08-02,R15,26.0,,27,COMPA1374,7239,BARRACAS,Mezcla B
2021-08-02,R15,27.0,,40,COMPA1388,2993,BARRACAS,Mezcla B
2021-08-02,R15,27.0,,47,COMPA1388,2993,BARRACAS,Mezcla B
2021-08-02,R15,31.0,,32,COMPA1141,3002,BARRACAS,Mezcla B
2021-08-02,R15,32.0,,38,COMPA1624,5852,BARRACAS,Mezcla B
2021-08-02,R15,34.0,,39,COMPA1752,3005,BARRACAS,Mezcla B
2021-08-02,R15,37.0,,31,COMPA1877,3008,BARRACAS,Mezcla B
2021-08-02,R15,40.0,,66,COMPA2168,6619,BARRACAS,Mezcla B
2021-08-02,R15,50.0,,28,COMPA680,LE233,BARRACAS,Mezcla B
2021-08-02,R15,51.0,,38,COMPA1956,LE144,BARRACAS,Mezcla B
2021-08-02,R15,52.0,,26,COMPA1960,7302,BARRACAS,Mezcla B
2021-08-02,R15,53.0,,38,COMPA2363,LE284,BARRACAS,Mezcla B
2021-08-02,R15,20.0,,60,COMPA703,5850,BARRACAS,Vidrio B
2021-08-02,R15,40.0,,35,COMPA2168,6619,BARRACAS,Vidrio B
2021-08-02,R15,50.0,,18,COMPA680,LE233,BARRACAS,Vidrio B
2021-08-02,R15,52.0,,43,COMPA1960,7302,BARRACAS,Vidrio B
2021-08-02,R15,52.0,,13,COMPA1960,7302,BARRACAS,Vidrio B
2021-08-02,R15,0.0,,16,COMPA2136,-1,BARRACAS,Vidrio B
2021-08-02,R17,2.0,,19,COMPA52,3105,BARRACAS,Mezcla B
2021-08-02,R17,2.0,,23,COMPA52,3105,BARRACAS,Mezcla B
2021-08-02,R17,5.0,,34,COMPA247,7004,BARRACAS,Mezcla B
2021-08-02,R17,8.0,,17,COMPA331,3109,BARRACAS,Mezcla B
2021-08-02,R17,10.0,,14,COMPA352,6625,BARRACAS,Mezcla B
2021-08-02,R17,13.0,,39,COMPA545,3113,BARRACAS,Mezcla B
2021-08-02,R17,15.0,,37,COMPA556,5854,BARRACAS,Mezcla B
2021-08-02,R17,15.0,,46,COMPA556,5854,BARRACAS,Mezcla B
2021-08-02,R17,17.0,,80,COMPA646,3116,BARRACAS,Mezcla B
2021-08-02,R17,18.0,,33,COMPA671,4881,BARRACAS,Mezcla B
2021-08-02,R17,20.0,,97,COMPA706,6057,BARRACAS,Mezcla B
2021-08-02,R17,21.0,,25,COMPA721,7003,BARRACAS,Mezcla B
2021-08-02,R17,24.0,,24,COMPA784,3123,BARRACAS,Mezcla B
2021-08-02,R17,27.0,,32,COMPA911,4875,BARRACAS,Mezcla B
2021-08-02,R17,41.0,,22,COMPA1200,3144,BARRACAS,Mezcla B
2021-08-02,R17,42.0,,59,COMPA1215,3146,BARRACAS,Mezcla B
2021-08-02,R17,45.0,,13,COMPA1223,6626,BARRACAS,Mezcla B
2021-08-02,R17,47.0,,40,COMPA1238,LE51,BARRACAS,Mezcla B
2021-08-02,R17,49.0,,37,COMPA1242,6056,BARRACAS,Mezcla B
2021-08-02,R17,52.0,,33,COMPA1326,3149,BARRACAS,Mezcla B
2021-08-02,R17,52.0,,47,COMPA1326,3149,BARRACAS,Mezcla B
2021-08-02,R17,53.0,,10,COMPA1327,3150,BARRACAS,Mezcla B
2021-08-02,R17,54.0,,87,COMPA1328,3151,BARRACAS,Mezcla B
2021-08-02,R17,55.0,,56,COMPA2335,3152,BARRACAS,Mezcla B
2021-08-02,R17,56.0,,10,COMPA1506,3156,BARRACAS,Mezcla B
2021-08-02,R17,57.0,,33,COMPA1539,3157,BARRACAS,Mezcla B
2021-08-02,R17,63.0,,52,COMPA1919,3167,BARRACAS,Mezcla B
2021-08-02,R17,64.0,,53,COMPA1935,3169,BARRACAS,Mezcla B
2021-08-02,R17,64.0,,60,COMPA1935,3169,BARRACAS,Mezcla B
2021-08-02,R17,66.0,,11,COMPA1996,6633,BARRACAS,Mezcla B
2021-08-02,R17,67.0,,30,COMPA1997,7002,BARRACAS,Mezcla B
2021-08-02,R17,68.0,,23,COMPA2066,6054,BARRACAS,Mezcla B
2021-08-02,R17,70.0,,41,COMPA2125,3172,BARRACAS,Mezcla B
2021-08-02,R17,73.0,,37,COMPA2167,3176,BARRACAS,Mezcla B
2021-08-02,R17,82.0,,35,COMPA256,LE235,BARRACAS,Mezcla B
2021-08-02,R17,82.0,,62,COMPA256,LE235,BARRACAS,Mezcla B
2021-08-02,R17,85.0,,2,COMPA2318,7235,BARRACAS,Mezcla B
2021-08-02,R17,19.0,,4,COMPA672,3117,BARRACAS,Papel Blanco B
2021-08-02,R17,47.0,,8,COMPA1238,LE51,BARRACAS,Papel Blanco B
2021-08-02,R17,52.0,,4,COMPA1326,3149,BARRACAS,Papel Blanco B
2021-08-02,R17,66.0,,2,COMPA1996,6633,BARRACAS,Papel Blanco B
2021-08-02,R17,13.0,,18,COMPA545,3113,BARRACAS,Vidrio B
2021-08-02,R17,18.0,,18,COMPA671,4881,BARRACAS,Vidrio B
2021-08-02,R17,15.0,,16,COMPA556,5854,BARRACAS,Vidrio B
2021-08-02,R17,20.0,,21,COMPA706,6057,BARRACAS,Vidrio B
2021-08-02,R17,21.0,,45,COMPA721,7003,BARRACAS,Vidrio B
2021-08-02,R17,24.0,,14,COMPA784,3123,BARRACAS,Vidrio B
2021-08-02,R17,27.0,,8,COMPA911,4875,BARRACAS,Vidrio B
2021-08-02,R17,45.0,,17,COMPA1223,6626,BARRACAS,Vidrio B
2021-08-02,R17,49.0,,21,COMPA1242,6056,BARRACAS,Vidrio B
2021-08-02,R17,0.0,,6,COMPA2136,-1,BARRACAS,Vidrio B
2021-08-02,R17,53.0,,7,COMPA1327,3150,BARRACAS,Vidrio B
2021-08-02,R17,54.0,,50,COMPA1328,3151,BARRACAS,Vidrio B
2021-08-02,R17,55.0,,21,COMPA2335,3152,BARRACAS,Vidrio B
2021-08-02,R17,57.0,,16,COMPA1539,3157,BARRACAS,Vidrio B
2021-08-02,R17,66.0,,5,COMPA1996,6633,BARRACAS,Vidrio B
2021-08-02,R17,67.0,,7,COMPA1997,7002,BARRACAS,Vidrio B
2021-08-02,R17,68.0,,18,COMPA2066,6054,BARRACAS,Vidrio B
2021-08-02,R17,70.0,,7,COMPA2125,3172,BARRACAS,Vidrio B
2021-08-02,R17,73.0,,17,COMPA2167,3176,BARRACAS,Vidrio B
2021-08-02,R17,85.0,,2,COMPA2318,7235,BARRACAS,Vidrio B
2021-08-02,R17,55.0,,15,COMPA2335,3152,BARRACAS,Chatarra
2021-08-02,R17,64.0,,46,COMPA1935,3169,BARRACAS,Chatarra
2021-08-02,R17,67.0,,41,COMPA1997,7002,BARRACAS,Chatarra
2021-08-02,R17,19.0,,24,COMPA672,3117,BARRACAS,Chatarra
2021-08-02,R17,24.0,,5,COMPA784,3123,BARRACAS,Chatarra
2021-08-02,R17,41.0,,10,COMPA1200,3144,BARRACAS,Chatarra
2021-08-02,R17,52.0,,14,COMPA1326,3149,BARRACAS,Chatarra
2021-08-02,R20,3.0,,61,COMPA43,LE65,BARRACAS,Mezcla B
2021-08-02,R20,7.0,,29,COMPA216,3295,BARRACAS,Mezcla B
2021-08-02,R20,9.0,,18,COMPA226,4887,BARRACAS,Mezcla B
2021-08-02,R20,12.0,,48,COMPA287,3298,BARRACAS,Mezcla B
2021-08-02,R20,22.0,,30,COMPA581,6018,BARRACAS,Mezcla B
2021-08-02,R20,23.0,,52,COMPA639,3308,BARRACAS,Mezcla B
2021-08-02,R20,27.0,,50,COMPA761,3312,BARRACAS,Mezcla B
2021-08-02,R20,27.0,,47,COMPA761,3312,BARRACAS,Mezcla B
2021-08-02,R20,36.0,,30,COMPA949,5864,BARRACAS,Mezcla B
2021-08-02,R20,37.0,,31,COMPA951,3322,BARRACAS,Mezcla B
2021-08-02,R20,42.0,,46,COMPA984,3327,BARRACAS,Mezcla B
2021-08-02,R20,43.0,,55,COMPA985,7010,BARRACAS,Mezcla B
2021-08-02,R20,43.0,,37,COMPA985,7010,BARRACAS,Mezcla B
2021-08-02,R20,45.0,,19,COMPA1072,3330,BARRACAS,Mezcla B
2021-08-02,R20,46.0,,22,COMPA1092,3331,BARRACAS,Mezcla B
2021-08-02,R20,48.0,,15,COMPA1209,3333,BARRACAS,Mezcla B
2021-08-02,R20,53.0,,51,COMPA1276,4886,BARRACAS,Mezcla B
2021-08-02,R20,54.0,,24,COMPA1279,3337,BARRACAS,Mezcla B
2021-08-02,R20,57.0,,43,COMPA1482,3340,BARRACAS,Mezcla B
2021-08-02,R20,58.0,,22,COMPA1484,7009,BARRACAS,Mezcla B
2021-08-02,R20,59.0,,18,COMPA1532,3341,BARRACAS,Mezcla B
2021-08-02,R20,61.0,,11,COMPA1551,3343,BARRACAS,Mezcla B
2021-08-02,R20,62.0,,11,COMPA2353,3344,BARRACAS,Mezcla B
2021-08-02,R20,63.0,,26,COMPA1566,3345,BARRACAS,Mezcla B
2021-08-02,R20,63.0,,15,COMPA1566,3345,BARRACAS,Mezcla B
2021-08-02,R20,64.0,,16,COMPA1654,3346,BARRACAS,Mezcla B
2021-08-02,R20,66.0,,31,COMPA1780,3350,BARRACAS,Mezcla B
2021-08-02,R20,67.0,,28,COMPA1861,5811,BARRACAS,Mezcla B
2021-08-02,R20,70.0,,21,COMPA2004,3647,BARRACAS,Mezcla B
2021-08-02,R20,74.0,,22,COMPA2116,3357,BARRACAS,Mezcla B
2021-08-02,R20,87.0,,33,COMPA1150,LE74,BARRACAS,Mezcla B
2021-08-02,R20,88.0,,31,COMPA219,LE75,BARRACAS,Mezcla B
2021-08-02,R20,93.0,,35,COMPA914,LE222,BARRACAS,Mezcla B
2021-08-02,R20,98.0,,51,COMPA988,LE227,BARRACAS,Mezcla B
2021-08-02,R20,99.0,,15,COMPA1686,7093,BARRACAS,Mezcla B
2021-08-02,R20,102.0,,37,COMPA2299,7189,BARRACAS,Mezcla B
2021-08-02,R20,37.0,,14,COMPA951,3322,BARRACAS,Vidrio B
2021-08-02,R20,43.0,,14,COMPA985,7010,BARRACAS,Vidrio B
2021-08-02,R20,0.0,,12,COMPA2136,-1,BARRACAS,Vidrio B
2021-08-02,R20,57.0,,9,COMPA1482,3340,BARRACAS,Vidrio B
2021-08-02,R20,57.0,,16,COMPA1482,3340,BARRACAS,Vidrio B
2021-08-02,R20,70.0,,11,COMPA2004,3647,BARRACAS,Vidrio B
2021-08-02,R20,43.0,,94,COMPA985,7010,BARRACAS,Chatarra
2021-08-02,R21,1.0,,30,COMPA68,4923,BARRACAS,Mezcla B
2021-08-02,R21,4.0,,28,COMPA290,SINLE,BARRACAS,Mezcla B
2021-08-02,R21,5.0,,42,COMPA286,3371,BARRACAS,Mezcla B
2021-08-02,R21,7.0,,68,COMPA293,6152,BARRACAS,Mezcla B
2021-08-02,R21,8.0,,39,COMPA298,6138,BARRACAS,Mezcla B
2021-08-02,R21,10.0,,38,COMPA433,5877,BARRACAS,Mezcla B
2021-08-02,R21,13.0,,43,COMPA656,3376,BARRACAS,Mezcla B
2021-08-02,R21,16.0,,41,COMPA874,5262,BARRACAS,Mezcla B
2021-08-02,R21,19.0,,25,COMPA1148,3386,BARRACAS,Mezcla B
2021-08-02,R21,19.0,,36,COMPA1148,3386,BARRACAS,Mezcla B
2021-08-02,R21,27.0,,32,COMPA1340,6136,BARRACAS,Mezcla B
2021-08-02,R21,31.0,,22,COMPA1399,3401,BARRACAS,Mezcla B
2021-08-02,R21,33.0,,53,COMPA1543,4888,BARRACAS,Mezcla B
2021-08-02,R21,33.0,,21,COMPA1543,4888,BARRACAS,Mezcla B
2021-08-02,R21,33.0,,51,COMPA1543,4888,BARRACAS,Mezcla B
2021-08-02,R21,35.0,,42,COMPA1204,7248,BARRACAS,Mezcla B
2021-08-02,R21,38.0,,37,COMPA719,7206,BARRACAS,Mezcla B
2021-08-02,R21,41.0,,22,COMPA1810,3413,BARRACAS,Mezcla B
2021-08-02,R21,45.0,,59,COMPA1931,3417,BARRACAS,Mezcla B
2021-08-02,R21,53.0,,65,COMPA1404,3403,BARRACAS,Mezcla B
2021-08-02,R21,54.0,,36,COMPA73,3367,BARRACAS,Mezcla B
2021-08-02,R21,55.0,,64,COMPA1419,3404,BARRACAS,Mezcla B
2021-08-02,R21,56.0,,38,COMPA461,3373,BARRACAS,Mezcla B
2021-08-02,R21,58.0,,18,COMPA1147,3385,BARRACAS,Mezcla B
2021-08-02,R21,58.0,,31,COMPA1147,3385,BARRACAS,Mezcla B
2021-08-02,R21,59.0,,24,COMPA1149,3387,BARRACAS,Mezcla B
2021-08-02,R21,60.0,,49,COMPA1157,3389,BARRACAS,Mezcla B
2021-08-02,R21,61.0,,20,COMPA724,3379,BARRACAS,Mezcla B
2021-08-02,R21,61.0,,20,COMPA724,3379,BARRACAS,Mezcla B
2021-08-02,R21,62.0,,49,COMPA1337,3395,BARRACAS,Mezcla B
2021-08-02,R21,63.0,,27,COMPA1338,3396,BARRACAS,Mezcla B
2021-08-02,R21,64.0,,31,COMPA1381,3400,BARRACAS,Mezcla B
2021-08-02,R21,65.0,,31,COMPA1865,6917,BARRACAS,Mezcla B
2021-08-02,R21,65.0,,35,COMPA1865,6917,BARRACAS,Mezcla B
2021-08-02,R21,65.0,,63,COMPA1865,6917,BARRACAS,Mezcla B
2021-08-02,R21,66.0,,61,COMPA2303,LE608,BARRACAS,Mezcla B
2021-08-02,R21,56.0,,15,COMPA461,3373,BARRACAS,Papel Blanco B
2021-08-02,R21,58.0,,3,COMPA1147,3385,BARRACAS,Papel Blanco B
2021-08-02,R21,64.0,,6,COMPA1381,3400,BARRACAS,Papel Blanco B
2021-08-02,R21,56.0,,15,COMPA461,3373,BARRACAS,Papel Blanco B
2021-08-02,R21,58.0,,3,COMPA1147,3385,BARRACAS,Papel Blanco B
2021-08-02,R21,1.0,,6,COMPA68,4923,BARRACAS,Papel Blanco B
2021-08-02,R21,7.0,,12,COMPA293,6152,BARRACAS,Papel Blanco B
2021-08-02,R21,8.0,,9,COMPA298,6138,BARRACAS,Papel Blanco B
2021-08-02,R21,16.0,,7,COMPA874,5262,BARRACAS,Papel Blanco B
2021-08-02,R21,19.0,,2,COMPA1148,3386,BARRACAS,Papel Blanco B
2021-08-02,R21,31.0,,6,COMPA1399,3401,BARRACAS,Papel Blanco B
2021-08-02,R21,1.0,,31,COMPA68,4923,BARRACAS,Vidrio B
2021-08-02,R21,4.0,,24,COMPA290,SINLE,BARRACAS,Vidrio B
2021-08-02,R21,5.0,,24,COMPA286,3371,BARRACAS,Vidrio B
2021-08-02,R21,7.0,,17,COMPA293,6152,BARRACAS,Vidrio B
2021-08-02,R21,8.0,,18,COMPA298,6138,BARRACAS,Vidrio B
2021-08-02,R21,8.0,,15,COMPA298,6138,BARRACAS,Vidrio B
2021-08-02,R21,13.0,,24,COMPA656,3376,BARRACAS,Vidrio B
2021-08-02,R21,16.0,,17,COMPA874,5262,BARRACAS,Vidrio B
2021-08-02,R21,16.0,,11,COMPA874,5262,BARRACAS,Vidrio B
2021-08-02,R21,19.0,,31,COMPA1148,3386,BARRACAS,Vidrio B
2021-08-02,R21,27.0,,26,COMPA1340,6136,BARRACAS,Vidrio B
2021-08-02,R21,31.0,,15,COMPA1399,3401,BARRACAS,Vidrio B
2021-08-02,R21,31.0,,9,COMPA1399,3401,BARRACAS,Vidrio B
2021-08-02,R21,33.0,,22,COMPA1543,4888,BARRACAS,Vidrio B
2021-08-02,R21,33.0,,24,COMPA1543,4888,BARRACAS,Vidrio B
2021-08-02,R21,35.0,,10,COMPA1204,7248,BARRACAS,Vidrio B
2021-08-02,R21,45.0,,20,COMPA1931,3417,BARRACAS,Vidrio B
2021-08-02,R21,54.0,,21,COMPA73,3367,BARRACAS,Vidrio B
2021-08-02,R21,56.0,,14,COMPA461,3373,BARRACAS,Vidrio B
2021-08-02,R21,58.0,,14,COMPA1147,3385,BARRACAS,Vidrio B
2021-08-02,R21,59.0,,10,COMPA1149,3387,BARRACAS,Vidrio B
2021-08-02,R21,60.0,,11,COMPA1157,3389,BARRACAS,Vidrio B
2021-08-02,R21,61.0,,19,COMPA724,3379,BARRACAS,Vidrio B
2021-08-02,R21,62.0,,13,COMPA1337,3395,BARRACAS,Vidrio B
2021-08-02,R21,64.0,,16,COMPA1381,3400,BARRACAS,Vidrio B
2021-08-02,R21,65.0,,15,COMPA1865,6917,BARRACAS,Vidrio B
2021-08-02,R21,33.0,,9,COMPA1543,4888,BARRACAS,Chatarra
2021-08-02,R22,1.0,,9,COMPA35,2332,BARRACAS,Mezcla B
2021-08-02,R22,2.0,,41,COMPA63,5156,BARRACAS,Mezcla B
2021-08-02,R22,8.0,,8,COMPA399,3438,BARRACAS,Mezcla B
2021-08-02,R22,10.0,,31,COMPA407,3440,BARRACAS,Mezcla B
2021-08-02,R22,12.0,,17,COMPA519,4900,BARRACAS,Mezcla B
2021-08-02,R22,15.0,,40,COMPA974,3444,BARRACAS,Mezcla B
2021-08-02,R22,15.0,,43,COMPA974,3444,BARRACAS,Mezcla B
2021-08-02,R22,16.0,,60,COMPA1142,5789,BARRACAS,Mezcla B
2021-08-02,R22,17.0,,48,COMPA1203,5873,BARRACAS,Mezcla B
2021-08-02,R22,17.0,,51,COMPA1203,5873,BARRACAS,Mezcla B
2021-08-02,R22,17.0,,10,COMPA1203,5873,BARRACAS,Mezcla B
2021-08-02,R22,18.0,,50,COMPA1202,7131,BARRACAS,Mezcla B
2021-08-02,R22,23.0,,42,COMPA1529,5870,BARRACAS,Mezcla B
2021-08-02,R22,23.0,,65,COMPA1529,5870,BARRACAS,Mezcla B
2021-08-02,R22,24.0,,43,COMPA1567,3453,BARRACAS,Mezcla B
2021-08-02,R22,24.0,,27,COMPA1567,3453,BARRACAS,Mezcla B
2021-08-02,R22,24.0,,49,COMPA1567,3453,BARRACAS,Mezcla B
2021-08-02,R22,24.0,,60,COMPA1567,3453,BARRACAS,Mezcla B
2021-08-02,R22,24.0,,50,COMPA1567,3453,BARRACAS,Mezcla B
2021-08-02,R22,26.0,,98,COMPA539,LE82,BARRACAS,Mezcla B
2021-08-02,R22,27.0,,37,COMPA2320,SINLE,BARRACAS,Mezcla B
2021-08-02,R22,28.0,,20,COMPA1864,3459,BARRACAS,Mezcla B
2021-08-02,R22,29.0,,49,COMPA565,LE1110,BARRACAS,Mezcla B
2021-08-02,R22,29.0,,68,COMPA565,LE1110,BARRACAS,Mezcla B
2021-08-02,R22,30.0,,25,COMPA1871,3462,BARRACAS,Mezcla B
2021-08-02,R22,33.0,,70,COMPA2212,3467,BARRACAS,Mezcla B
2021-08-02,R22,35.0,,56,COMPA2099,LE465,BARRACAS,Mezcla B
2021-08-02,R22,35.0,,35,COMPA2099,LE465,BARRACAS,Mezcla B
2021-08-02,R22,35.0,,46,COMPA2099,LE465,BARRACAS,Mezcla B
2021-08-02,R22,39.0,,88,COMPA108,3426,BARRACAS,Mezcla B
2021-08-02,R22,40.0,,82,COMPA110,3428,BARRACAS,Mezcla B
2021-08-02,R22,41.0,,37,COMPA109,3427,BARRACAS,Mezcla B
2021-08-02,R22,42.0,,67,COMPA585,LE250,BARRACAS,Mezcla B
2021-08-02,R22,44.0,,54,COMPA2327,LE268,BARRACAS,Mezcla B
2021-08-02,R22,44.0,,28,COMPA2327,LE268,BARRACAS,Mezcla B
2021-08-02,R22,45.0,,73,COMPA2361,LE441,BARRACAS,Mezcla B
2021-08-02,R22,46.0,,29,COMPA2379,7305,BARRACAS,Mezcla B
2021-08-02,R22,48.0,,52,COMPA34,LE444,BARRACAS,Mezcla B
2021-08-02,R22,48.0,,50,COMPA34,LE444,BARRACAS,Mezcla B
2021-08-02,R22,49.0,,40,COMPA2362,LE611,BARRACAS,Mezcla B
2021-08-02,R22,50.0,,57,COMPA540,2552,BARRACAS,Mezcla B
2021-08-02,R22,51.0,,60,COMPA2341,2578,BARRACAS,Mezcla B
2021-08-02,R22,52.0,,30,COMPA2319,SINLE,BARRACAS,Mezcla B
2021-08-02,R22,53.0,,46,COMPA1051,LE14,BARRACAS,Mezcla B
2021-08-02,R22,54.0,,32,COMPA489,2736,BARRACAS,Mezcla B
2021-08-02,R22,55.0,,72,COMPA190,2733,BARRACAS,Mezcla B
2021-08-02,R22,55.0,,65,COMPA190,2733,BARRACAS,Mezcla B
2021-08-02,R22,40.0,,3,COMPA110,3428,BARRACAS,Papel Blanco B
2021-08-02,R22,15.0,,36,COMPA974,3444,BARRACAS,Vidrio B
2021-08-02,R22,15.0,,18,COMPA974,3444,BARRACAS,Vidrio B
2021-08-02,R22,16.0,,15,COMPA1142,5789,BARRACAS,Vidrio B
2021-08-02,R22,35.0,,25,COMPA2099,LE465,BARRACAS,Vidrio B
2021-08-02,R22,39.0,,18,COMPA108,3426,BARRACAS,Vidrio B
2021-08-02,R22,40.0,,19,COMPA110,3428,BARRACAS,Vidrio B
2021-08-02,R22,41.0,,22,COMPA109,3427,BARRACAS,Vidrio B
2021-08-02,R22,49.0,,19,COMPA2362,LE611,BARRACAS,Vidrio B
2021-08-02,R22,50.0,,7,COMPA540,2552,BARRACAS,Vidrio B
2021-08-02,R22,53.0,,42,COMPA1051,LE14,BARRACAS,Vidrio B
2021-08-02,R22,54.0,,22,COMPA489,2736,BARRACAS,Vidrio B
